"Device ID","Session/Item ID","Session/Item Name","Question ID","Question Text","Response","Date"
"17202767","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","4: slightly below average","November 02 2017 08:48AM"
"17202759","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","4: slightly below average","November 02 2017 08:47AM"
"17202743","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","10: exceptional","November 02 2017 08:45AM"
"17124099","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","6: slightly above average","November 01 2017 02:31PM"
"17196572","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","3: less than average","November 01 2017 01:52PM"
"17124099","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","7: above average","November 01 2017 01:50PM"
"17196572","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","6: slightly above average","November 01 2017 01:48PM"
"17195678","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","9: great","November 01 2017 12:22PM"
"17195664","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","5: average","November 01 2017 12:21PM"
"17195678","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","7: above average","November 01 2017 12:21PM"
"17124099","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","2: poor","November 01 2017 12:21PM"
"17195664","8909932","Rudder, Earl","157034","Poster Organization, Mechanics, and Appearance","6: slightly above average","November 01 2017 12:20PM"
"17124099","8872019","","157034","Poster Organization, Mechanics, and Appearance","5: average","October 25 2017 04:58PM"
"17124097","8872013","","157034","Poster Organization, Mechanics, and Appearance","4: slightly below average","October 25 2017 12:54PM"
"17124097","8872014","","157034","Poster Organization, Mechanics, and Appearance","9: great","October 25 2017 12:54PM"
"17124097","8872015","","157034","Poster Organization, Mechanics, and Appearance","9: great","October 25 2017 12:53PM"
"17123091","8872017","","157034","Poster Organization, Mechanics, and Appearance","8: good","October 25 2017 12:52PM"
"17124097","8872016","","157034","Poster Organization, Mechanics, and Appearance","6: slightly above average","October 25 2017 12:52PM"
"17124097","8872017","","157034","Poster Organization, Mechanics, and Appearance","7: above average","October 25 2017 12:51PM"
"17124097","8872018","","157034","Poster Organization, Mechanics, and Appearance","8: good","October 25 2017 12:51PM"
"17124098","8872019","","157034","Poster Organization, Mechanics, and Appearance","8: good","October 25 2017 12:48PM"
"17124114","8872013","","157034","Poster Organization, Mechanics, and Appearance","7: above average","October 25 2017 12:46PM"
"17123091","8872016","","157034","Poster Organization, Mechanics, and Appearance","9: great","October 25 2017 12:42PM"
"17123091","8872015","","157034","Poster Organization, Mechanics, and Appearance","9: great","October 25 2017 12:42PM"
"17124297","8872013","","157034","Poster Organization, Mechanics, and Appearance","9: great","October 25 2017 12:41PM"
"17124101","8872014","","157034","Poster Organization, Mechanics, and Appearance","10: exceptional","October 25 2017 12:40PM"
"17123091","8872014","","157034","Poster Organization, Mechanics, and Appearance","10: exceptional","October 25 2017 12:40PM"
"17123091","8872013","","157034","Poster Organization, Mechanics, and Appearance","8: good","October 25 2017 12:35PM"
"17124105","8872013","","157034","Poster Organization, Mechanics, and Appearance","6: slightly above average","October 25 2017 12:29PM"
"17124114","8872013","","157034","Poster Organization, Mechanics, and Appearance","5: average","October 25 2017 12:19PM"
"17124105","8872013","","157034","Poster Organization, Mechanics, and Appearance","1 : very poor","October 25 2017 12:19PM"
"17124102","8872013","","157034","Poster Organization, Mechanics, and Appearance","5: average","October 25 2017 12:18PM"
"17124101","8872013","","157034","Poster Organization, Mechanics, and Appearance","3: less than average","October 25 2017 12:18PM"
"17124099","8872013","","157034","Poster Organization, Mechanics, and Appearance","0: not acceptable","October 25 2017 12:18PM"
"17123091","8872013","","157034","Poster Organization, Mechanics, and Appearance","6: slightly above average","October 25 2017 12:18PM"
"17124098","8872013","","157034","Poster Organization, Mechanics, and Appearance","4: slightly below average","October 25 2017 12:18PM"
"17124097","8872013","","157034","Poster Organization, Mechanics, and Appearance","6: slightly above average","October 25 2017 12:18PM"
"17124096","8872013","","157034","Poster Organization, Mechanics, and Appearance","10: exceptional","October 25 2017 12:18PM"
"17124095","8872013","","157034","Poster Organization, Mechanics, and Appearance","7: above average","October 25 2017 12:18PM"
"17124093","8872013","","157034","Poster Organization, Mechanics, and Appearance","5: average","October 25 2017 12:18PM"
"17123091","8784599","","157034","Poster Organization, Mechanics, and Appearance","7: above average","October 25 2017 10:40AM"
"17205859","8909932","Rudder, Earl","157033","Abstract","9: great","November 02 2017 01:01PM"
"17205846","8909932","Rudder, Earl","157033","Abstract","5: average","November 02 2017 01:00PM"
"17205792","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:58PM"
"17205820","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:58PM"
"17205792","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:56PM"
"17205792","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:56PM"
"17205788","8909932","Rudder, Earl","157033","Abstract","4: slightly below average","November 02 2017 12:55PM"
"17205768","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:54PM"
"17205756","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 12:52PM"
"17205755","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 12:52PM"
"17205754","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:52PM"
"17205744","8909932","Rudder, Earl","157033","Abstract","9: great","November 02 2017 12:51PM"
"17205742","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:51PM"
"17205724","8909932","Rudder, Earl","157033","Abstract","1: very poor","November 02 2017 12:49PM"
"17205723","8909932","Rudder, Earl","157033","Abstract","5: average","November 02 2017 12:49PM"
"17205661","8909932","Rudder, Earl","157033","Abstract","6: slightly above average","November 02 2017 12:43PM"
"17205640","8909932","Rudder, Earl","157033","Abstract","5: average","November 02 2017 12:41PM"
"17205620","8909932","Rudder, Earl","157033","Abstract","8: good","November 02 2017 12:39PM"
"17205612","8909932","Rudder, Earl","157033","Abstract","0: not acceptable","November 02 2017 12:38PM"
"17205603","8909932","Rudder, Earl","157033","Abstract","9: great","November 02 2017 12:37PM"
"17205552","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:30PM"
"17205547","8909932","Rudder, Earl","157033","Abstract","9: great","November 02 2017 12:30PM"
"17205527","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 12:27PM"
"17205477","8909932","Rudder, Earl","157033","Abstract","2: poor","November 02 2017 12:20PM"
"17205472","8909932","Rudder, Earl","157033","Abstract","3: less than average","November 02 2017 12:20PM"
"17205446","8909932","Rudder, Earl","157033","Abstract","6: slightly above average","November 02 2017 12:17PM"
"17205435","8909932","Rudder, Earl","157033","Abstract","8: good","November 02 2017 12:16PM"
"17205424","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:15PM"
"17205419","8909932","Rudder, Earl","157033","Abstract","6: slightly above average","November 02 2017 12:14PM"
"17205374","8909932","Rudder, Earl","157033","Abstract","9: great","November 02 2017 12:10PM"
"17205347","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 12:06PM"
"17205270","8909932","Rudder, Earl","157033","Abstract","3: less than average","November 02 2017 12:00PM"
"17205263","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 11:59AM"
"17205260","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 11:59AM"
"17205224","8909932","Rudder, Earl","157033","Abstract","6: slightly above average","November 02 2017 11:56AM"
"17205222","8909932","Rudder, Earl","157033","Abstract","2: poor","November 02 2017 11:56AM"
"17205214","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 11:55AM"
"17205212","8909932","Rudder, Earl","157033","Abstract","0: not acceptable","November 02 2017 11:55AM"
"17205163","8909932","Rudder, Earl","157033","Abstract","0: not acceptable","November 02 2017 11:53AM"
"17205111","8909932","Rudder, Earl","157033","Abstract","2: poor","November 02 2017 11:46AM"
"17204895","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 11:38AM"
"17204732","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 11:30AM"
"17204641","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 11:25AM"
"17204580","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 11:25AM"
"17204637","8909932","Rudder, Earl","157033","Abstract","8: good","November 02 2017 11:25AM"
"17204612","8909932","Rudder, Earl","157033","Abstract","5: average","November 02 2017 11:23AM"
"17204580","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 11:20AM"
"17204463","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 11:10AM"
"17204465","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 11:09AM"
"17204425","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 11:06AM"
"17204376","8909932","Rudder, Earl","157033","Abstract","4: slightly below average","November 02 2017 11:02AM"
"17204346","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 11:01AM"
"17204341","8909932","Rudder, Earl","157033","Abstract","0: not acceptable","November 02 2017 11:01AM"
"17204143","8909932","Rudder, Earl","157033","Abstract","5: average","November 02 2017 10:44AM"
"17204123","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 10:43AM"
"17204096","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 10:42AM"
"17203374","8909932","Rudder, Earl","157033","Abstract","5: average","November 02 2017 09:35AM"
"17203332","8909932","Rudder, Earl","157033","Abstract","3: less than average","November 02 2017 09:31AM"
"17203172","8909932","Rudder, Earl","157033","Abstract","5: average","November 02 2017 09:20AM"
"17202877","8909932","Rudder, Earl","157033","Abstract","4: slightly below average","November 02 2017 08:59AM"
"17202769","8909932","Rudder, Earl","157033","Abstract","7: above average","November 02 2017 08:48AM"
"17202767","8909932","Rudder, Earl","157033","Abstract","8: good","November 02 2017 08:48AM"
"17202759","8909932","Rudder, Earl","157033","Abstract","4: slightly below average","November 02 2017 08:47AM"
"17202743","8909932","Rudder, Earl","157033","Abstract","10: exceptional","November 02 2017 08:45AM"
"17124099","8909932","Rudder, Earl","157033","Abstract","7: above average","November 01 2017 02:31PM"
"17196572","8909932","Rudder, Earl","157033","Abstract","2: poor","November 01 2017 01:52PM"
"17124099","8909932","Rudder, Earl","157033","Abstract","4: slightly below average","November 01 2017 01:50PM"
"17196572","8909932","Rudder, Earl","157033","Abstract","8: good","November 01 2017 01:48PM"
"17195678","8909932","Rudder, Earl","157033","Abstract","9: great","November 01 2017 12:22PM"
"17195664","8909932","Rudder, Earl","157033","Abstract","7: above average","November 01 2017 12:21PM"
"17195678","8909932","Rudder, Earl","157033","Abstract","5: average","November 01 2017 12:21PM"
"17124099","8909932","Rudder, Earl","157033","Abstract","6: slightly above average","November 01 2017 12:21PM"
"17195664","8909932","Rudder, Earl","157033","Abstract","4: slightly below average","November 01 2017 12:20PM"
"17124099","8872019","","157033","Abstract","6: slightly above average","October 25 2017 04:58PM"
"17124097","8872013","","157033","Abstract","6: slightly above average","October 25 2017 12:54PM"
"17124097","8872014","","157033","Abstract","9: great","October 25 2017 12:54PM"
"17124097","8872015","","157033","Abstract","8: good","October 25 2017 12:53PM"
"17123091","8872017","","157033","Abstract","9: great","October 25 2017 12:52PM"
"17124097","8872016","","157033","Abstract","8: good","October 25 2017 12:52PM"
"17124097","8872017","","157033","Abstract","8: good","October 25 2017 12:51PM"
"17124097","8872018","","157033","Abstract","8: good","October 25 2017 12:51PM"
"17124098","8872019","","157033","Abstract","8: good","October 25 2017 12:48PM"
"17124114","8872013","","157033","Abstract","8: good","October 25 2017 12:46PM"
"17123091","8872016","","157033","Abstract","9: great","October 25 2017 12:42PM"
"17123091","8872015","","157033","Abstract","9: great","October 25 2017 12:42PM"
"17124297","8872013","","157033","Abstract","8: good","October 25 2017 12:41PM"
"17124101","8872014","","157033","Abstract","8: good","October 25 2017 12:40PM"
"17123091","8872014","","157033","Abstract","9: great","October 25 2017 12:40PM"
"17123091","8872013","","157033","Abstract","6: slightly above average","October 25 2017 12:35PM"
"17124105","8872013","","157033","Abstract","9: great","October 25 2017 12:29PM"
"17124114","8872013","","157033","Abstract","5: average","October 25 2017 12:19PM"
"17124105","8872013","","157033","Abstract","1: very poor","October 25 2017 12:19PM"
"17124102","8872013","","157033","Abstract","5: average","October 25 2017 12:18PM"
"17124101","8872013","","157033","Abstract","2: poor","October 25 2017 12:18PM"
"17124099","8872013","","157033","Abstract","0: not acceptable","October 25 2017 12:18PM"
"17123091","8872013","","157033","Abstract","7: above average","October 25 2017 12:18PM"
"17124098","8872013","","157033","Abstract","1: very poor","October 25 2017 12:18PM"
"17124097","8872013","","157033","Abstract","5: average","October 25 2017 12:18PM"
"17124096","8872013","","157033","Abstract","2: poor","October 25 2017 12:18PM"
"17124095","8872013","","157033","Abstract","6: slightly above average","October 25 2017 12:18PM"
"17124093","8872013","","157033","Abstract","5: average","October 25 2017 12:18PM"
"17123091","8784599","","157033","Abstract","8: good","October 25 2017 10:40AM"
"17205859","8909932","Rudder, Earl","150165","Feedback/Comments","Zdenek Tronicek","November 02 2017 01:01PM"
"17205846","8909932","Rudder, Earl","150165","Feedback/Comments","Miguel Moreno","November 02 2017 01:00PM"
"17205792","8909932","Rudder, Earl","150165","Feedback/Comments","Mehrube Mehrubeoglu","November 02 2017 12:58PM"
"17205820","8909932","Rudder, Earl","150165","Feedback/Comments","Jen Lancaster ","November 02 2017 12:58PM"
"17205792","8909932","Rudder, Earl","150165","Feedback/Comments","Ruby Mehrubeoglu","November 02 2017 12:56PM"
"17205792","8909932","Rudder, Earl","150165","Feedback/Comments","Ruby Mehrubeoglu","November 02 2017 12:56PM"
"17205788","8909932","Rudder, Earl","150165","Feedback/Comments","Edward Osei","November 02 2017 12:55PM"
"17205768","8909932","Rudder, Earl","150165","Feedback/Comments","Joanna Shaw","November 02 2017 12:54PM"
"17205756","8909932","Rudder, Earl","150165","Feedback/Comments","Tara Tietjen-Smith","November 02 2017 12:52PM"
"17205755","8909932","Rudder, Earl","150165","Feedback/Comments","Vipa Bernhardt","November 02 2017 12:52PM"
"17205754","8909932","Rudder, Earl","150165","Feedback/Comments","Julie Howell","November 02 2017 12:52PM"
"17205744","8909932","Rudder, Earl","150165","Feedback/Comments","Brandon Smith","November 02 2017 12:51PM"
"17205742","8909932","Rudder, Earl","150165","Feedback/Comments","Kim McCuistion","November 02 2017 12:51PM"
"17205724","8909932","Rudder, Earl","150165","Feedback/Comments","Megan Wise de Valdez","November 02 2017 12:49PM"
"17205723","8909932","Rudder, Earl","150165","Feedback/Comments","Corinna ross","November 02 2017 12:49PM"
"17205661","8909932","Rudder, Earl","150165","Feedback/Comments","Could be more organized","November 02 2017 12:43PM"
"17205640","8909932","Rudder, Earl","150165","Feedback/Comments","Christopher Higgins","November 02 2017 12:41PM"
"17205620","8909932","Rudder, Earl","150165","Feedback/Comments","Robert page","November 02 2017 12:39PM"
"17205612","8909932","Rudder, Earl","150165","Feedback/Comments","Mike hibbd","November 02 2017 12:38PM"
"17205603","8909932","Rudder, Earl","150165","Feedback/Comments","Jesse Crawford ","November 02 2017 12:37PM"
"17205552","8909932","Rudder, Earl","150165","Feedback/Comments","Hemanta kafley","November 02 2017 12:30PM"
"17205547","8909932","Rudder, Earl","150165","Feedback/Comments","Tom Tallach","November 02 2017 12:30PM"
"17205527","8909932","Rudder, Earl","150165","Feedback/Comments","Brandon Quaid","November 02 2017 12:27PM"
"17205477","8909932","Rudder, Earl","150165","Feedback/Comments","Kimberly Guay","November 02 2017 12:20PM"
"17205472","8909932","Rudder, Earl","150165","Feedback/Comments","Darrel muurray","November 02 2017 12:20PM"
"17205446","8909932","Rudder, Earl","150165","Feedback/Comments","Weihsueh Chiu","November 02 2017 12:17PM"
"17205435","8909932","Rudder, Earl","150165","Feedback/Comments","Catheryn J. Weitman","November 02 2017 12:16PM"
"17205424","8909932","Rudder, Earl","150165","Feedback/Comments","Tom Faulkenberry","November 02 2017 12:15PM"
"17205419","8909932","Rudder, Earl","150165","Feedback/Comments","Jennifer Blevins ","November 02 2017 12:14PM"
"17205374","8909932","Rudder, Earl","150165","Feedback/Comments","Sally Lewis","November 02 2017 12:10PM"
"17205347","8909932","Rudder, Earl","150165","Feedback/Comments","Sharece Downey","November 02 2017 12:06PM"
"17205270","8909932","Rudder, Earl","150165","Feedback/Comments","Shaukat Goderya","November 02 2017 12:00PM"
"17205263","8909932","Rudder, Earl","150165","Feedback/Comments","Kartik Venkataraman ","November 02 2017 11:59AM"
"17205260","8909932","Rudder, Earl","150165","Feedback/Comments","Thomas Greene","November 02 2017 11:59AM"
"17205224","8909932","Rudder, Earl","150165","Feedback/Comments","Gaynell Green ","November 02 2017 11:56AM"
"17205222","8909932","Rudder, Earl","150165","Feedback/Comments","JOSEPH BURZYNSKI","November 02 2017 11:56AM"
"17205214","8909932","Rudder, Earl","150165","Feedback/Comments","Madhurababu Kunta","November 02 2017 11:55AM"
"17205212","8909932","Rudder, Earl","150165","Feedback/Comments","Angela Sikorski ","November 02 2017 11:55AM"
"17205163","8909932","Rudder, Earl","150165","Feedback/Comments","Susan Rugari","November 02 2017 11:53AM"
"17205111","8909932","Rudder, Earl","150165","Feedback/Comments","Karley Goen","November 02 2017 11:46AM"
"17204895","8909932","Rudder, Earl","150165","Feedback/Comments","Steve merwin","November 02 2017 11:38AM"
"17204732","8909932","Rudder, Earl","150165","Feedback/Comments","Trinette Jones","November 02 2017 11:30AM"
"17204641","8909932","Rudder, Earl","150165","Feedback/Comments","Madhurababu Kunta","November 02 2017 11:25AM"
"17204580","8909932","Rudder, Earl","150165","Feedback/Comments","Jerry Jones","November 02 2017 11:25AM"
"17204637","8909932","Rudder, Earl","150165","Feedback/Comments","Jaylen James","November 02 2017 11:25AM"
"17204612","8909932","Rudder, Earl","150165","Feedback/Comments","Izhar Khan","November 02 2017 11:23AM"
"17204580","8909932","Rudder, Earl","150165","Feedback/Comments","Jerry Jones","November 02 2017 11:20AM"
"17204463","8909932","Rudder, Earl","150165","Feedback/Comments","Joe Mann","November 02 2017 11:10AM"
"17204465","8909932","Rudder, Earl","150165","Feedback/Comments","Caitlyn Cooper","November 02 2017 11:09AM"
"17204425","8909932","Rudder, Earl","150165","Feedback/Comments","Hasan Coskun","November 02 2017 11:06AM"
"17204376","8909932","Rudder, Earl","150165","Feedback/Comments","Rafael Bakhtavoryan","November 02 2017 11:02AM"
"17204346","8909932","Rudder, Earl","150165","Feedback/Comments","Venu Cheriyath","November 02 2017 11:01AM"
"17204341","8909932","Rudder, Earl","150165","Feedback/Comments","Jennifer Schroeder","November 02 2017 11:01AM"
"17204143","8909932","Rudder, Earl","150165","Feedback/Comments","David Kattea","November 02 2017 10:44AM"
"17204123","8909932","Rudder, Earl","150165","Feedback/Comments","Rex Pjesky","November 02 2017 10:43AM"
"17204096","8909932","Rudder, Earl","150165","Feedback/Comments","Vanessa Fiaud","November 02 2017 10:42AM"
"17203374","8909932","Rudder, Earl","150165","Feedback/Comments","Jarred Sumpter","November 02 2017 09:35AM"
"17203332","8909932","Rudder, Earl","150165","Feedback/Comments","Jarrod Schenewark ","November 02 2017 09:31AM"
"17203172","8909932","Rudder, Earl","150165","Feedback/Comments","Myoung gwi Ryou","November 02 2017 09:20AM"
"17202877","8909932","Rudder, Earl","150165","Feedback/Comments","Mary winton","November 02 2017 08:59AM"
"17202769","8909932","Rudder, Earl","150165","Feedback/Comments","Chris Shao ","November 02 2017 08:48AM"
"17202767","8909932","Rudder, Earl","150165","Feedback/Comments","Stephanie Robertson","November 02 2017 08:48AM"
"17202759","8909932","Rudder, Earl","150165","Feedback/Comments","Sue Joiner","November 02 2017 08:47AM"
"17202743","8909932","Rudder, Earl","150165","Feedback/Comments","Anne McFarland","November 02 2017 08:45AM"
"17124099","8909932","Rudder, Earl","150165","Feedback/Comments","Optional","November 01 2017 02:31PM"
"17195664","8909932","Rudder, Earl","150165","Feedback/Comments","Taylor Hutyra","November 01 2017 12:21PM"
"17124099","8909932","Rudder, Earl","150165","Feedback/Comments","Test","November 01 2017 12:21PM"
"17195664","8909932","Rudder, Earl","150165","Feedback/Comments","Taylor Hutyra","November 01 2017 12:20PM"
"17124099","8872019","","150165","Feedback/Comments","Quick test while I'm just learning things. 
(Heather)","October 25 2017 04:58PM"
"17124098","8872019","","150165","Feedback/Comments","Rob Muth
Good job!","October 25 2017 12:48PM"
"17124114","8872013","","150165","Feedback/Comments","Jared was very knowledgeable in his feild","October 25 2017 12:46PM"
"17124297","8872013","","150165","Feedback/Comments","Great job Edward!!! You were are to explain the information in a way I could understand. You gave eye contact and you were willing to use your visuals in an effective manner. Try to work on using a pace when initially speaking to ensure the audience can clearly understand your science terminology. Overall great work and enjoyed learning about binary modules in the universe. ","October 25 2017 12:41PM"
"17124101","8872014","","150165","Feedback/Comments","Great","October 25 2017 12:40PM"
"17123091","8872013","","150165","Feedback/Comments","Great job!","October 25 2017 12:35PM"
"17124105","8872013","","150165","Feedback/Comments","Great job!! Very clear study!","October 25 2017 12:29PM"
"17124114","8872013","","150165","Feedback/Comments","Bryant wyatt","October 25 2017 12:19PM"
"17124105","8872013","","150165","Feedback/Comments","BPS","October 25 2017 12:19PM"
"17124102","8872013","","150165","Feedback/Comments","Ebony hall
","October 25 2017 12:18PM"
"17124101","8872013","","150165","Feedback/Comments","Elizabeth Dunn","October 25 2017 12:18PM"
"17124099","8872013","","150165","Feedback/Comments","Heather Mathewson","October 25 2017 12:18PM"
"17123091","8872013","","150165","Feedback/Comments","Credence Baker","October 25 2017 12:18PM"
"17124098","8872013","","150165","Feedback/Comments","Rob Muth","October 25 2017 12:18PM"
"17124097","8872013","","150165","Feedback/Comments","Jamie Borchardt ","October 25 2017 12:18PM"
"17124096","8872013","","150165","Feedback/Comments","Barry Lambert","October 25 2017 12:18PM"
"17124095","8872013","","150165","Feedback/Comments","Lesley Leach","October 25 2017 12:18PM"
"17124093","8872013","","150165","Feedback/Comments","Taylor Hutyra","October 25 2017 12:18PM"
"17123091","8784599","","150165","Feedback/Comments","Job well done!","October 25 2017 10:40AM"
"17205859","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 01:01PM"
"17205846","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 01:00PM"
"17205792","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:58PM"
"17205820","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 12:58PM"
"17205792","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:56PM"
"17205792","8909932","Rudder, Earl","144457","Judges Password","School","November 02 2017 12:56PM"
"17205788","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 12:55PM"
"17205768","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:54PM"
"17205756","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:52PM"
"17205755","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:52PM"
"17205754","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 12:52PM"
"17205744","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 12:51PM"
"17205742","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:51PM"
"17205724","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 12:49PM"
"17205723","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:49PM"
"17205661","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:43PM"
"17205640","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:41PM"
"17205620","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:39PM"
"17205612","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:38PM"
"17205603","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:37PM"
"17205552","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:30PM"
"17205547","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:30PM"
"17205527","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:27PM"
"17205477","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:20PM"
"17205472","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:20PM"
"17205446","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 12:17PM"
"17205435","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:16PM"
"17205424","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:15PM"
"17205419","8909932","Rudder, Earl","144457","Judges Password","Score ","November 02 2017 12:14PM"
"17205374","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 12:10PM"
"17205347","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 12:06PM"
"17205270","8909932","Rudder, Earl","144457","Judges Password","Score goderya","November 02 2017 12:00PM"
"17205263","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:59AM"
"17205260","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 11:59AM"
"17205224","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:56AM"
"17205222","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:56AM"
"17205214","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 11:55AM"
"17205212","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:55AM"
"17205163","8909932","Rudder, Earl","144457","Judges Password","SCORE","November 02 2017 11:53AM"
"17205111","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:46AM"
"17204895","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 11:38AM"
"17204732","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 11:30AM"
"17204641","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:25AM"
"17204580","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:25AM"
"17204637","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:25AM"
"17204612","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:23AM"
"17204580","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:20AM"
"17204463","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:10AM"
"17204465","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 11:09AM"
"17204425","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 11:06AM"
"17204376","8909932","Rudder, Earl","144457","Judges Password","score","November 02 2017 11:02AM"
"17204346","8909932","Rudder, Earl","144457","Judges Password","Scire","November 02 2017 11:01AM"
"17204341","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 11:01AM"
"17204143","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 10:44AM"
"17204123","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 10:43AM"
"17204096","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 10:42AM"
"17203374","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 09:35AM"
"17203332","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 09:31AM"
"17203172","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 09:20AM"
"17202877","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 08:59AM"
"17202769","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 08:48AM"
"17202767","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 08:48AM"
